	Gender	Age	Height	Weight	Duration	Heart_Rate	Body_Temp	Calories	BMI	BMI Category	Age Group
14575	0	32	150.0	51.0	6.0	87.0	39.3	26.0	22.666666666666668	Normal Weight	Adult
14576	1	32	176.0	75.0	27.0	95.0	40.3	117.0	24.212293388429753	Normal Weight	Adult
14577	0	41	187.0	78.0	19.0	99.0	40.5	102.0	22.305470559638533	Normal Weight	Adult
14578	1	31	178.0	80.0	13.0	94.0	39.8	55.0	25.24933720489837	Overweight	Adult
14579	0	31	161.0	60.0	2.0	82.0	38.3	7.0	23.147255121330193	Normal Weight	Adult
14580	1	62	181.0	81.0	27.0	108.0	40.6	212.0	24.724520008546747	Normal Weight	Adult
14581	0	46	154.0	52.0	8.0	80.0	39.5	30.0	21.926125822229718	Normal Weight	Adult
14582	0	55	151.0	52.0	26.0	107.0	41.0	177.0	22.806017279943863	Normal Weight	Adult
14583	1	58	179.0	78.0	21.0	99.0	40.7	131.0	24.343809494085704	Normal Weight	Adult
14584	1	75	194.0	101.0	19.0	94.0	41.0	129.0	26.83600807737273	Overweight	Old
14585	0	34	163.0	63.0	22.0	104.0	40.7	131.0	23.711844630960897	Normal Weight	Adult
14586	1	42	164.0	71.0	15.0	95.0	39.9	71.0	26.397977394408095	Overweight	Adult
14587	0	36	166.0	58.0	25.0	101.0	41.1	144.0	21.04804761213529	Normal Weight	Adult
14588	1	74	186.0	86.0	22.0	110.0	40.5	195.0	24.858365128916635	Normal Weight	Old
14589	0	43	146.0	54.0	24.0	91.0	40.5	117.0	25.333083130043164	Overweight	Adult
14590	0	50	179.0	76.0	20.0	99.0	40.2	111.0	23.719609250647608	Normal Weight	Adult
14591	1	41	194.0	96.0	22.0	105.0	40.6	148.0	25.507492826017643	Overweight	Adult
14592	1	29	175.0	77.0	27.0	106.0	40.9	159.0	25.142857142857142	Overweight	Adult
14593	0	32	179.0	76.0	29.0	101.0	41.0	158.0	23.719609250647608	Normal Weight	Adult
14594	1	34	171.0	68.0	14.0	87.0	40.5	43.0	23.25501863821347	Normal Weight	Adult
14595	0	46	173.0	63.0	9.0	88.0	39.7	40.0	21.04981790236894	Normal Weight	Adult
14596	0	36	162.0	57.0	7.0	80.0	39.9	25.0	21.719250114311837	Normal Weight	Adult
14597	1	43	192.0	98.0	22.0	100.0	40.5	134.0	26.58420138888889	Overweight	Adult
14598	0	22	173.0	69.0	7.0	83.0	39.4	24.0	23.054562464499313	Normal Weight	Youth
14599	0	73	160.0	63.0	10.0	80.0	40.1	41.0	24.609374999999996	Normal Weight	Old
14600	1	57	181.0	84.0	4.0	88.0	38.9	19.0	25.640242971826257	Overweight	Adult
14601	0	44	177.0	78.0	26.0	105.0	41.2	157.0	24.897060231734173	Normal Weight	Adult
14602	1	79	169.0	76.0	23.0	95.0	40.6	152.0	26.609712545078956	Overweight	Old
14603	0	28	165.0	61.0	30.0	110.0	40.9	196.0	22.4058769513315	Normal Weight	Adult
14604	1	47	173.0	71.0	27.0	102.0	40.5	162.0	23.722810651876106	Normal Weight	Adult
14605	1	30	181.0	77.0	25.0	97.0	41.1	114.0	23.503556057507403	Normal Weight	Adult
14606	0	37	171.0	63.0	23.0	95.0	40.7	117.0	21.545090797168363	Normal Weight	Adult
14607	0	41	147.0	49.0	2.0	87.0	38.2	9.0	22.67573696145125	Normal Weight	Adult
14608	0	20	159.0	53.0	21.0	99.0	40.6	112.0	20.964360587002094	Normal Weight	Youth
14609	1	38	193.0	90.0	10.0	98.0	40.0	54.0	24.161722462347985	Normal Weight	Adult
14610	1	21	177.0	75.0	9.0	85.0	39.3	21.0	23.93948099205209	Normal Weight	Youth
14611	1	26	174.0	72.0	28.0	110.0	40.8	174.0	23.781212841854934	Normal Weight	Adult
14612	0	21	173.0	71.0	21.0	104.0	40.6	118.0	23.722810651876106	Normal Weight	Youth
14613	0	78	156.0	59.0	4.0	77.0	38.8	16.0	24.243918474687703	Normal Weight	Old
14614	0	44	173.0	66.0	16.0	86.0	40.3	67.0	22.052190183434128	Normal Weight	Adult
14615	1	34	166.0	70.0	10.0	95.0	39.9	43.0	25.402816083611555	Overweight	Adult
14616	1	61	183.0	85.0	21.0	102.0	40.5	147.0	25.381468541909282	Overweight	Adult
14617	0	43	178.0	76.0	11.0	93.0	39.3	53.0	23.98687034465345	Normal Weight	Adult
14618	0	53	166.0	54.0	17.0	101.0	40.2	104.0	19.5964581216432	Normal Weight	Adult
14619	1	41	176.0	81.0	12.0	85.0	40.3	40.0	26.149276859504134	Overweight	Adult
14620	1	29	186.0	89.0	18.0	97.0	40.4	86.0	25.725517400855587	Overweight	Adult
14621	1	47	185.0	86.0	22.0	98.0	40.6	126.0	25.127830533235937	Overweight	Adult
14622	0	26	147.0	48.0	14.0	101.0	40.2	80.0	22.212966819380814	Normal Weight	Adult
14623	0	78	181.0	79.0	29.0	104.0	40.7	190.0	24.114038033027075	Normal Weight	Old
14624	0	62	149.0	49.0	26.0	104.0	40.8	173.0	22.071077879374805	Normal Weight	Adult
14625	1	64	174.0	80.0	23.0	99.0	40.7	151.0	26.42356982428326	Overweight	Adult
14626	0	20	147.0	47.0	12.0	97.0	39.9	62.0	21.75019667731038	Normal Weight	Youth
14627	1	74	212.0	123.0	25.0	103.0	40.8	215.0	27.367390530437874	Overweight	Old
14628	1	52	161.0	69.0	11.0	84.0	40.1	38.0	26.61934338952972	Overweight	Adult
14629	1	67	195.0	107.0	17.0	105.0	40.3	139.0	28.139381985535834	Overweight	Old
14630	0	28	167.0	66.0	3.0	87.0	38.5	12.0	23.66524436157625	Normal Weight	Adult
14631	1	35	183.0	89.0	19.0	96.0	40.3	93.0	26.575890590940304	Overweight	Adult
14632	1	30	175.0	78.0	22.0	100.0	40.3	111.0	25.46938775510204	Overweight	Adult
14633	0	35	169.0	69.0	21.0	99.0	40.5	113.0	24.158817968558527	Normal Weight	Adult
14634	0	55	146.0	49.0	20.0	92.0	40.2	105.0	22.987427284668797	Normal Weight	Adult
14635	0	35	152.0	52.0	5.0	83.0	38.8	20.0	22.506925207756233	Normal Weight	Adult
14636	1	30	178.0	83.0	27.0	110.0	40.6	180.0	26.19618735008206	Overweight	Adult
14637	1	25	185.0	80.0	18.0	108.0	40.2	109.0	23.37472607742878	Normal Weight	Adult
14638	1	25	194.0	89.0	2.0	84.0	38.1	5.0	23.647571474120525	Normal Weight	Adult
14639	0	21	158.0	61.0	12.0	89.0	40.1	50.0	24.435186668803073	Normal Weight	Youth
14640	1	40	201.0	109.0	3.0	87.0	38.4	13.0	26.979530209648285	Overweight	Adult
14641	1	32	195.0	93.0	20.0	102.0	40.8	115.0	24.45759368836292	Normal Weight	Adult
14642	0	71	158.0	62.0	3.0	78.0	38.4	12.0	24.83576349943919	Normal Weight	Old
14643	0	44	164.0	60.0	23.0	105.0	40.8	145.0	22.308149910767405	Normal Weight	Adult
14644	0	54	149.0	49.0	7.0	84.0	39.6	31.0	22.071077879374805	Normal Weight	Adult
14645	0	46	171.0	74.0	8.0	95.0	39.6	41.0	25.3069320474676	Overweight	Adult
14646	1	47	185.0	92.0	2.0	94.0	38.1	11.0	26.880934989043094	Overweight	Adult
14647	0	23	179.0	76.0	13.0	99.0	39.9	66.0	23.719609250647608	Normal Weight	Youth
14648	0	22	155.0	54.0	19.0	103.0	40.3	110.0	22.476586888657646	Normal Weight	Youth
14649	1	58	183.0	83.0	3.0	85.0	38.4	13.0	24.78425751739377	Normal Weight	Adult
14650	1	35	196.0	96.0	28.0	112.0	41.0	209.0	24.989587671803417	Normal Weight	Adult
14651	1	22	175.0	81.0	19.0	94.0	40.4	72.0	26.448979591836736	Overweight	Youth
14652	0	33	160.0	59.0	10.0	90.0	39.9	45.0	23.046874999999996	Normal Weight	Adult
14653	1	59	166.0	70.0	17.0	90.0	40.2	81.0	25.402816083611555	Overweight	Adult
14654	1	51	171.0	79.0	27.0	107.0	40.9	193.0	27.01685988851271	Overweight	Adult
14655	0	34	170.0	70.0	9.0	89.0	39.4	38.0	24.221453287197235	Normal Weight	Adult
14656	1	30	170.0	76.0	19.0	101.0	40.5	98.0	26.29757785467128	Overweight	Adult
14657	1	54	196.0	105.0	16.0	85.0	40.5	72.0	27.332361516034986	Overweight	Adult
14658	1	52	193.0	98.0	18.0	105.0	40.3	131.0	26.309431125667803	Overweight	Adult
14659	0	67	166.0	65.0	20.0	103.0	40.6	129.0	23.588329220496444	Normal Weight	Old
14660	1	21	176.0	75.0	17.0	88.0	40.0	46.0	24.212293388429753	Normal Weight	Youth
14661	0	24	180.0	69.0	23.0	96.0	40.6	112.0	21.296296296296294	Normal Weight	Youth
14662	1	70	186.0	87.0	20.0	93.0	40.7	122.0	25.14741588622962	Overweight	Old
14663	0	58	173.0	71.0	2.0	74.0	38.2	6.0	23.722810651876106	Normal Weight	Adult
14664	0	43	160.0	54.0	6.0	87.0	39.3	27.0	21.093749999999996	Normal Weight	Adult
14665	0	25	167.0	60.0	5.0	88.0	39.0	21.0	21.513858510523864	Normal Weight	Adult
14666	0	56	157.0	60.0	16.0	95.0	40.3	87.0	24.341758286340216	Normal Weight	Adult
14667	1	72	196.0	92.0	25.0	110.0	40.5	222.0	23.94835485214494	Normal Weight	Old
14668	1	53	185.0	83.0	14.0	102.0	40.3	92.0	24.251278305332356	Normal Weight	Adult
14669	0	30	154.0	55.0	1.0	86.0	37.5	4.0	23.19109461966605	Normal Weight	Adult
14670	0	36	162.0	58.0	10.0	95.0	40.0	51.0	22.10028959000152	Normal Weight	Adult
14671	0	46	196.0	85.0	25.0	102.0	40.7	142.0	22.12619741774261	Normal Weight	Adult
14672	0	56	162.0	63.0	7.0	87.0	39.3	32.0	24.005486968449926	Normal Weight	Adult
14673	1	40	203.0	108.0	17.0	94.0	40.4	90.0	26.20786721347279	Overweight	Adult
14674	1	55	179.0	85.0	23.0	108.0	40.6	175.0	26.528510346119035	Overweight	Adult
14675	0	73	156.0	60.0	5.0	85.0	39.1	23.0	24.654832347140037	Normal Weight	Old
14676	1	46	194.0	101.0	2.0	80.0	38.0	7.0	26.83600807737273	Overweight	Adult
14677	1	52	193.0	96.0	29.0	108.0	40.9	223.0	25.77250395983785	Overweight	Adult
14678	0	57	166.0	64.0	3.0	83.0	38.7	12.0	23.225431847873423	Normal Weight	Adult
14679	0	28	151.0	56.0	6.0	82.0	39.2	22.0	24.560326301478007	Normal Weight	Adult
14680	0	44	152.0	50.0	22.0	115.0	40.8	165.0	21.641274238227147	Normal Weight	Adult
14681	0	49	171.0	65.0	10.0	95.0	39.8	53.0	22.229061933586404	Normal Weight	Adult
14682	1	62	177.0	78.0	25.0	111.0	40.8	206.0	24.897060231734173	Normal Weight	Adult
14683	0	40	159.0	60.0	9.0	86.0	39.6	38.0	23.73323840037973	Normal Weight	Adult
14684	1	44	177.0	77.0	13.0	95.0	40.2	64.0	24.577867151840145	Normal Weight	Adult
14685	0	68	179.0	77.0	8.0	89.0	40.1	38.0	24.031709372366656	Normal Weight	Old
14686	0	25	163.0	64.0	7.0	97.0	39.7	35.0	24.088223117166624	Normal Weight	Adult
14687	0	61	165.0	67.0	29.0	104.0	41.1	186.0	24.609733700642796	Normal Weight	Adult
14688	1	26	190.0	96.0	2.0	79.0	38.1	4.0	26.59279778393352	Overweight	Adult
14689	0	62	166.0	68.0	15.0	96.0	40.3	83.0	24.677021338365513	Normal Weight	Adult
14690	1	54	175.0	81.0	6.0	83.0	39.3	22.0	26.448979591836736	Overweight	Adult
14691	1	65	200.0	103.0	27.0	95.0	40.8	176.0	25.75	Overweight	Old
14692	1	37	173.0	81.0	3.0	82.0	38.8	8.0	27.064051588760066	Overweight	Adult
14693	1	42	189.0	97.0	18.0	102.0	40.3	114.0	27.154894879762605	Overweight	Adult
14694	0	21	167.0	59.0	8.0	88.0	39.4	33.0	21.15529420201513	Normal Weight	Youth
14695	1	39	182.0	81.0	24.0	92.0	40.5	104.0	24.453568409612362	Normal Weight	Adult
14696	0	78	156.0	61.0	20.0	102.0	40.4	131.0	25.06574621959237	Overweight	Old
14697	1	45	194.0	97.0	12.0	99.0	39.9	72.0	25.77319587628866	Overweight	Adult
14698	1	25	166.0	70.0	5.0	85.0	39.4	12.0	25.402816083611555	Overweight	Adult
14699	0	50	161.0	57.0	23.0	111.0	40.5	163.0	21.98989236526368	Normal Weight	Adult
14700	0	38	163.0	62.0	16.0	93.0	39.8	78.0	23.335466144755166	Normal Weight	Adult
14701	1	66	198.0	97.0	10.0	85.0	39.8	49.0	24.742373227221712	Normal Weight	Old
14702	0	25	164.0	59.0	5.0	97.0	39.6	26.0	21.936347412254616	Normal Weight	Adult
14703	1	20	193.0	89.0	20.0	94.0	40.1	78.0	23.893258879433006	Normal Weight	Youth
14704	0	57	161.0	61.0	15.0	95.0	40.3	82.0	23.533042706685695	Normal Weight	Adult
14705	0	78	158.0	55.0	13.0	104.0	39.6	89.0	22.031725684986377	Normal Weight	Old
14706	1	45	182.0	87.0	15.0	90.0	40.0	67.0	26.26494384736143	Overweight	Adult
14707	1	49	196.0	100.0	22.0	99.0	40.6	138.0	26.030820491461892	Overweight	Adult
14708	1	45	181.0	82.0	14.0	86.0	40.1	52.0	25.029760996306585	Overweight	Adult
14709	0	26	168.0	59.0	13.0	90.0	39.9	57.0	20.904195011337873	Normal Weight	Adult
14710	1	45	171.0	73.0	19.0	105.0	40.2	122.0	24.96494647925858	Normal Weight	Adult
14711	1	41	176.0	77.0	25.0	99.0	40.7	135.0	24.857954545454547	Normal Weight	Adult
14712	0	58	170.0	68.0	25.0	111.0	40.9	177.0	23.529411764705884	Normal Weight	Adult
14713	1	24	178.0	83.0	30.0	117.0	41.1	223.0	26.19618735008206	Overweight	Youth
14714	0	78	180.0	77.0	4.0	83.0	38.6	17.0	23.76543209876543	Normal Weight	Old
14715	1	53	179.0	83.0	26.0	106.0	40.8	186.0	25.90431010268094	Overweight	Adult
14716	0	25	166.0	61.0	15.0	104.0	40.2	88.0	22.136739730004358	Normal Weight	Adult
14717	0	74	151.0	50.0	25.0	109.0	40.2	185.0	21.928862769176792	Normal Weight	Old
14718	0	44	160.0	57.0	22.0	107.0	40.6	144.0	22.265624999999996	Normal Weight	Adult
14719	1	37	186.0	91.0	9.0	89.0	39.1	36.0	26.303618915481554	Overweight	Adult
14720	0	32	180.0	75.0	7.0	92.0	39.0	31.0	23.148148148148145	Normal Weight	Adult
14721	1	44	198.0	98.0	28.0	106.0	40.8	197.0	24.997449239873482	Normal Weight	Adult
14722	1	46	185.0	87.0	2.0	84.0	38.7	7.0	25.420014609203797	Overweight	Adult
14723	0	29	155.0	54.0	11.0	84.0	40.1	43.0	22.476586888657646	Normal Weight	Adult
14724	0	50	166.0	65.0	4.0	86.0	39.0	17.0	23.588329220496444	Normal Weight	Adult
14725	0	30	167.0	72.0	12.0	95.0	40.4	58.0	25.816630212628635	Overweight	Adult
14726	0	44	162.0	62.0	8.0	95.0	39.6	42.0	23.624447492760247	Normal Weight	Adult
14727	1	70	193.0	97.0	25.0	109.0	40.9	218.0	26.040967542752828	Overweight	Old
14728	1	22	177.0	79.0	16.0	91.0	40.4	53.0	25.2162533116282	Overweight	Youth
14729	0	24	158.0	56.0	26.0	100.0	40.9	142.0	22.432302515622492	Normal Weight	Youth
14730	0	65	187.0	79.0	28.0	108.0	40.7	189.0	22.59143813091595	Normal Weight	Old
14731	1	26	191.0	98.0	11.0	101.0	40.0	60.0	26.863298703434666	Overweight	Adult
14732	1	44	175.0	74.0	1.0	74.0	37.9	2.0	24.163265306122447	Normal Weight	Adult
14733	1	69	175.0	82.0	11.0	92.0	40.1	64.0	26.775510204081634	Overweight	Old
14734	0	45	160.0	56.0	24.0	102.0	40.6	145.0	21.874999999999996	Normal Weight	Adult
14735	1	37	184.0	84.0	28.0	110.0	40.9	196.0	24.8109640831758	Normal Weight	Adult
14736	0	50	155.0	58.0	24.0	104.0	40.6	152.0	24.141519250780433	Normal Weight	Adult
14737	1	48	169.0	77.0	27.0	109.0	40.6	196.0	26.959840341724732	Overweight	Adult
14738	0	22	182.0	74.0	24.0	107.0	40.7	142.0	22.34029706557179	Normal Weight	Youth
14739	1	27	182.0	79.0	3.0	89.0	38.9	10.0	23.849776597029344	Normal Weight	Adult
14740	0	68	168.0	66.0	26.0	102.0	41.1	164.0	23.384353741496604	Normal Weight	Old
14741	0	79	159.0	63.0	25.0	104.0	40.7	169.0	24.919900320398717	Normal Weight	Old
14742	0	64	182.0	74.0	3.0	87.0	38.7	14.0	22.34029706557179	Normal Weight	Adult
14743	0	29	169.0	70.0	16.0	99.0	40.2	84.0	24.508945765204302	Normal Weight	Adult
14744	1	79	194.0	101.0	14.0	90.0	40.0	89.0	26.83600807737273	Overweight	Old
14745	0	30	157.0	58.0	7.0	94.0	39.2	34.0	23.53036634346221	Normal Weight	Adult
14746	0	37	169.0	69.0	24.0	106.0	40.6	148.0	24.158817968558527	Normal Weight	Adult
14747	0	48	143.0	50.0	27.0	100.0	41.0	161.0	24.451073402122358	Normal Weight	Adult
14748	0	26	163.0	61.0	11.0	85.0	39.9	42.0	22.95908765854944	Normal Weight	Adult
14749	1	70	150.0	59.0	1.0	80.0	37.9	4.0	26.22222222222222	Overweight	Old
14750	0	23	168.0	66.0	7.0	91.0	39.6	30.0	23.384353741496604	Normal Weight	Youth
14751	0	50	167.0	62.0	9.0	85.0	39.6	38.0	22.230987127541326	Normal Weight	Adult
14752	0	40	154.0	61.0	19.0	96.0	40.7	100.0	25.72103221453871	Overweight	Adult
14753	1	22	202.0	100.0	2.0	81.0	38.0	5.0	24.50740123517302	Normal Weight	Youth
14754	0	76	155.0	59.0	9.0	89.0	39.9	47.0	24.55775234131113	Normal Weight	Old
14755	0	23	167.0	62.0	23.0	96.0	40.5	114.0	22.230987127541326	Normal Weight	Youth
14756	1	31	208.0	104.0	3.0	83.0	38.7	9.0	24.038461538461537	Normal Weight	Adult
14757	1	20	184.0	85.0	17.0	90.0	40.7	54.0	25.10633270321361	Overweight	Youth
14758	1	25	183.0	78.0	3.0	83.0	38.9	7.0	23.291229956104985	Normal Weight	Adult
14759	0	67	164.0	65.0	21.0	105.0	40.6	139.0	24.167162403331353	Normal Weight	Old
14760	0	59	179.0	77.0	13.0	97.0	39.8	71.0	24.031709372366656	Normal Weight	Adult
14761	1	28	171.0	76.0	15.0	94.0	40.5	60.0	25.990903183885642	Overweight	Adult
14762	1	20	179.0	79.0	13.0	88.0	40.1	36.0	24.65590961580475	Normal Weight	Youth
14763	0	39	140.0	48.0	19.0	92.0	40.6	95.0	24.48979591836735	Normal Weight	Adult
14764	0	24	165.0	65.0	6.0	94.0	39.5	28.0	23.875114784205696	Normal Weight	Youth
14765	1	73	180.0	88.0	8.0	75.0	39.3	28.0	27.160493827160494	Overweight	Old
14766	1	51	184.0	85.0	8.0	87.0	39.7	34.0	25.10633270321361	Overweight	Adult
14767	0	78	167.0	72.0	23.0	105.0	40.5	155.0	25.816630212628635	Overweight	Old
14768	0	22	157.0	59.0	24.0	101.0	41.1	132.0	23.93606231490121	Normal Weight	Youth
14769	0	45	171.0	66.0	22.0	100.0	40.7	125.0	22.571047501795427	Normal Weight	Adult
14770	1	26	179.0	81.0	26.0	103.0	40.5	140.0	25.280109859242845	Overweight	Adult
14771	0	21	173.0	69.0	22.0	106.0	40.3	129.0	23.054562464499313	Normal Weight	Youth
14772	0	55	163.0	64.0	17.0	102.0	39.9	104.0	24.088223117166624	Normal Weight	Adult
14773	0	75	158.0	59.0	29.0	107.0	40.8	205.0	23.634033007530842	Normal Weight	Old
14774	1	34	189.0	94.0	23.0	99.0	40.7	125.0	26.315052770079227	Overweight	Adult
14775	1	33	196.0	92.0	6.0	91.0	39.2	25.0	23.94835485214494	Normal Weight	Adult
14776	0	35	182.0	78.0	23.0	100.0	40.6	123.0	23.54788069073783	Normal Weight	Adult
14777	0	55	166.0	67.0	21.0	97.0	40.7	116.0	24.31412396574249	Normal Weight	Adult
14778	0	48	170.0	64.0	17.0	99.0	40.3	96.0	22.145328719723185	Normal Weight	Adult
14779	0	24	151.0	49.0	11.0	96.0	39.8	57.0	21.490285513793253	Normal Weight	Youth
14780	1	74	194.0	97.0	6.0	94.0	39.2	40.0	25.77319587628866	Overweight	Old
14781	1	49	191.0	96.0	4.0	86.0	38.8	17.0	26.315068117650284	Overweight	Adult
14782	0	32	176.0	71.0	20.0	94.0	40.6	95.0	22.920971074380166	Normal Weight	Adult
14783	1	68	192.0	97.0	24.0	98.0	40.5	168.0	26.31293402777778	Overweight	Old
14784	0	54	147.0	47.0	29.0	113.0	40.4	218.0	21.75019667731038	Normal Weight	Adult
14785	1	22	161.0	67.0	28.0	110.0	40.7	166.0	25.847768218818715	Overweight	Youth
14786	0	28	174.0	69.0	2.0	75.0	38.2	5.0	22.79032897344431	Normal Weight	Adult
14787	1	25	182.0	85.0	5.0	95.0	38.7	21.0	25.661152034778407	Overweight	Adult
14788	0	21	158.0	59.0	19.0	95.0	40.6	92.0	23.634033007530842	Normal Weight	Youth
14789	1	52	183.0	87.0	9.0	94.0	39.5	49.0	25.97867956642479	Overweight	Adult
14790	1	78	187.0	96.0	29.0	103.0	40.6	238.0	27.45288684263204	Overweight	Old
14791	1	27	187.0	85.0	17.0	92.0	40.4	65.0	24.307243558580453	Normal Weight	Adult
14792	1	20	193.0	86.0	20.0	92.0	40.3	71.0	23.087868130688072	Normal Weight	Youth
14793	1	29	174.0	73.0	16.0	96.0	40.5	69.0	24.111507464658473	Normal Weight	Adult
14794	1	25	188.0	88.0	26.0	110.0	41.1	170.0	24.898143956541425	Normal Weight	Adult
14795	0	33	140.0	48.0	24.0	114.0	40.5	174.0	24.48979591836735	Normal Weight	Adult
14796	0	55	170.0	69.0	14.0	104.0	40.3	88.0	23.87543252595156	Normal Weight	Adult
14797	0	40	148.0	53.0	9.0	87.0	39.6	40.0	24.196493791088386	Normal Weight	Adult
14798	0	60	142.0	52.0	3.0	82.0	38.5	13.0	25.788534021027573	Overweight	Adult
14799	0	74	160.0	58.0	22.0	99.0	40.4	137.0	22.656249999999996	Normal Weight	Old
14800	0	62	151.0	55.0	29.0	113.0	40.8	219.0	24.121749046094468	Normal Weight	Adult
14801	1	63	184.0	92.0	14.0	94.0	40.2	84.0	27.173913043478258	Overweight	Adult
14802	1	77	189.0	88.0	21.0	104.0	40.6	171.0	24.635368550712467	Normal Weight	Old
14803	0	54	167.0	67.0	24.0	109.0	40.7	163.0	24.023808670084982	Normal Weight	Adult
14804	0	76	162.0	69.0	13.0	100.0	40.0	81.0	26.291723822588015	Overweight	Old
14805	0	35	156.0	55.0	8.0	94.0	39.4	40.0	22.600262984878366	Normal Weight	Adult
14806	1	50	196.0	101.0	5.0	86.0	39.3	22.0	26.29112869637651	Overweight	Adult
14807	1	71	175.0	76.0	10.0	97.0	39.9	65.0	24.816326530612244	Normal Weight	Old
14808	0	28	184.0	76.0	6.0	91.0	39.3	26.0	22.448015122873343	Normal Weight	Adult
14809	1	35	183.0	86.0	14.0	105.0	40.1	87.0	25.680074054167036	Overweight	Adult
14810	0	44	170.0	62.0	11.0	86.0	39.5	47.0	21.453287197231838	Normal Weight	Adult
14811	1	34	184.0	79.0	10.0	88.0	39.9	34.0	23.334120982986768	Normal Weight	Adult
14812	0	49	158.0	55.0	19.0	96.0	40.6	104.0	22.031725684986377	Normal Weight	Adult
14813	0	36	173.0	70.0	4.0	93.0	38.8	19.0	23.38868655818771	Normal Weight	Adult
14814	1	20	189.0	88.0	18.0	103.0	40.4	94.0	24.635368550712467	Normal Weight	Youth
14815	1	26	183.0	79.0	13.0	99.0	40.1	61.0	23.589835468362743	Normal Weight	Adult
14816	1	31	175.0	79.0	10.0	96.0	39.7	45.0	25.79591836734694	Overweight	Adult
14817	1	20	182.0	80.0	14.0	98.0	40.7	60.0	24.151672503320853	Normal Weight	Youth
14818	0	23	169.0	62.0	15.0	87.0	40.1	60.0	21.707923392038097	Normal Weight	Youth
14819	0	21	140.0	45.0	22.0	96.0	40.9	113.0	22.95918367346939	Normal Weight	Youth
14820	0	41	154.0	58.0	19.0	98.0	40.2	105.0	24.456063417102378	Normal Weight	Adult
14821	0	47	171.0	75.0	20.0	91.0	40.6	93.0	25.64891761567662	Overweight	Adult
14822	1	36	194.0	92.0	9.0	84.0	40.1	29.0	24.444680624933575	Normal Weight	Adult
14823	0	25	150.0	54.0	22.0	104.0	40.9	131.0	24.0	Normal Weight	Adult
14824	1	23	200.0	107.0	8.0	93.0	39.4	34.0	26.75	Overweight	Youth
14825	1	79	199.0	101.0	11.0	97.0	40.1	82.0	25.504406454382465	Overweight	Old
14826	0	61	166.0	66.0	18.0	95.0	40.3	98.0	23.95122659311947	Normal Weight	Adult
14827	0	59	168.0	63.0	4.0	92.0	39.0	21.0	22.321428571428577	Normal Weight	Adult
14828	1	62	183.0	81.0	10.0	88.0	39.7	48.0	24.187046492878256	Normal Weight	Adult
14829	0	21	168.0	63.0	23.0	103.0	40.3	130.0	22.321428571428577	Normal Weight	Youth
14830	1	20	174.0	72.0	17.0	99.0	40.2	73.0	23.781212841854934	Normal Weight	Youth
14831	0	39	163.0	66.0	23.0	98.0	41.0	124.0	24.840980089578082	Normal Weight	Adult
14832	0	77	171.0	71.0	21.0	97.0	40.3	123.0	24.280975342840534	Normal Weight	Old
14833	1	36	202.0	105.0	26.0	103.0	40.7	166.0	25.732771296931674	Overweight	Adult
14834	0	22	154.0	60.0	5.0	80.0	38.9	16.0	25.2993759487266	Overweight	Youth
14835	1	41	183.0	88.0	16.0	96.0	40.3	83.0	26.27728507868255	Overweight	Adult
14836	1	22	190.0	98.0	24.0	101.0	40.3	126.0	27.146814404432135	Overweight	Youth
14837	0	25	158.0	58.0	29.0	107.0	40.9	180.0	23.233456176894723	Normal Weight	Adult
14838	0	30	178.0	72.0	3.0	80.0	38.7	10.0	22.724403484408533	Normal Weight	Adult
14839	1	50	192.0	87.0	20.0	103.0	40.4	133.0	23.600260416666668	Normal Weight	Adult
14840	0	22	165.0	63.0	22.0	102.0	40.5	122.0	23.140495867768596	Normal Weight	Youth
14841	0	33	164.0	64.0	4.0	85.0	39.2	16.0	23.795359904818564	Normal Weight	Adult
14842	0	23	177.0	78.0	20.0	96.0	40.5	94.0	24.897060231734173	Normal Weight	Youth
14843	1	71	191.0	97.0	19.0	93.0	40.6	121.0	26.589183410542475	Overweight	Old
14844	0	52	159.0	62.0	23.0	99.0	40.4	133.0	24.524346347059055	Normal Weight	Adult
14845	1	26	186.0	81.0	5.0	72.0	39.3	3.0	23.413111342351716	Normal Weight	Adult
14846	1	24	186.0	84.0	10.0	90.0	39.7	34.0	24.280263614290668	Normal Weight	Youth
14847	1	72	202.0	111.0	20.0	94.0	40.5	137.0	27.203215371042056	Overweight	Old
14848	0	49	152.0	51.0	3.0	77.0	38.7	11.0	22.07409972299169	Normal Weight	Adult
14849	1	25	188.0	93.0	23.0	98.0	40.4	111.0	26.312811226799457	Overweight	Adult
14850	0	36	173.0	68.0	6.0	85.0	39.2	23.0	22.720438370810918	Normal Weight	Adult
14851	0	61	183.0	75.0	18.0	102.0	40.1	109.0	22.395413419331717	Normal Weight	Adult
14852	0	53	157.0	65.0	10.0	97.0	39.9	55.0	26.370238143535232	Overweight	Adult
14853	1	29	172.0	78.0	18.0	99.0	40.8	87.0	26.365603028664147	Overweight	Adult
14854	1	65	182.0	84.0	29.0	115.0	40.9	264.0	25.359256128486894	Overweight	Old
14855	0	32	158.0	61.0	5.0	80.0	39.2	17.0	24.435186668803073	Normal Weight	Adult
